client,document_type,created_at,segment
9867,14,2022-03-01,D
9868,14,2021-02-01,N
9869,14,2019-03-01,G
9870,14,2020-02-01,O
9871,14,2022-12-01,D
9872,14,2022-02-01,K
9873,14,2022-09-01,F
9874,14,2022-03-01,M
9875,14,2018-07-01,O
9876,14,2022-07-01,N
9877,14,2021-12-01,J
9878,14,2021-04-01,I
9879,14,2022-10-01,I
9880,14,2019-06-01,E
9881,14,2021-11-01,K
9882,14,2021-08-01,I
9883,14,2021-05-01,F
9884,14,2020-08-01,M
9885,14,2022-02-01,K
9886,14,2019-09-01,D
9887,14,2021-12-01,F
9888,14,2020-01-01,B
9889,14,2021-11-01,B
9890,14,2021-08-01,I
9891,14,2021-09-01,F
9892,14,2021-06-01,I
9893,14,2021-08-01,N
9894,14,2021-09-01,I
9895,14,2021-11-01,K
9896,14,2022-05-01,I
9897,14,2021-03-01,K
9898,14,2020-10-01,K
9899,14,2021-01-01,F
9900,14,2022-04-01,O
9901,14,2022-02-01,K
9902,14,2021-07-01,B
9903,14,2021-12-01,K
9904,14,2021-09-01,I
9905,14,2021-02-01,O
9906,14,2021-03-01,J
9907,11,2020-10-01,F
9908,14,2019-06-01,O
9909,14,2022-05-01,D
9910,14,2021-06-01,G
9911,14,2022-02-01,K
9912,14,2021-05-01,K
9913,14,2022-02-01,N
9914,14,2022-11-01,B
9915,14,2021-07-01,E
9916,14,2019-09-01,I
9917,14,2021-08-01,K
9918,14,2020-12-01,K
9919,11,2020-10-01,M
9920,14,2020-06-01,B
9921,14,2021-09-01,H
9922,14,2021-11-01,L
9923,14,2021-05-01,E
9924,14,2021-07-01,J
9925,11,2022-04-01,I
9926,11,2021-11-01,O
9927,14,2019-03-01,K
9928,11,2020-11-01,I
9929,14,2020-12-01,N
9930,14,2018-08-01,N
9931,14,2020-06-01,M
9932,14,2019-06-01,I
9933,14,2020-08-01,K
9934,14,2020-12-01,N
9935,14,2019-10-01,M
9936,14,2020-12-01,M
9937,14,2022-06-01,F
9938,14,2022-02-01,B
9939,14,2020-11-01,D
9940,14,2020-06-01,F
9941,14,2020-04-01,J
9942,14,2021-10-01,D
9943,14,2021-10-01,K
9944,14,2021-06-01,I
9945,14,2020-03-01,K
9946,14,2021-12-01,O
9947,14,2021-07-01,H
9948,14,2019-03-01,B
9949,14,2020-07-01,E
9950,14,2021-05-01,M
9951,14,2021-02-01,E
9952,14,2022-07-01,M
9953,14,2019-01-01,F
9954,14,2018-08-01,I
9955,14,2021-11-01,I
9956,14,2021-06-01,E
9957,14,2020-12-01,K
9958,11,2022-11-01,I
9959,14,2020-03-01,F
9960,14,2020-02-01,K
9961,11,2021-01-01,J
9962,14,2021-10-01,O
9963,14,2022-05-01,B
9964,14,2020-03-01,D
9965,14,2017-12-01,E
9966,14,2020-11-01,D
9967,11,2021-09-01,I
9968,11,2021-02-01,B
9969,14,2019-01-01,M
9970,14,2021-10-01,B
9971,11,2021-03-01,M
9972,14,2022-01-01,H
9973,14,2017-11-01,B
9974,14,2021-11-01,E
9975,14,2021-02-01,N
9976,11,2022-01-01,E
9977,14,2021-01-01,K
9978,14,2017-11-01,E
9979,11,2021-05-01,B
9980,11,2022-05-01,N
9981,14,2018-01-01,B
9982,14,2021-01-01,E
9983,14,2021-12-01,K
9984,14,2021-05-01,I
9985,14,2021-05-01,E
9986,14,2021-07-01,K
9987,14,2021-02-01,I
9988,14,2022-03-01,N
9989,14,2021-10-01,J
9990,14,2021-04-01,K
9991,14,2021-07-01,K
9992,14,2018-05-01,B
9993,14,2020-03-01,G
9994,14,2022-11-01,B
9995,14,2018-09-01,B
9996,14,2022-02-01,B
9997,14,2020-12-01,L
9998,14,2019-07-01,F
9999,14,2021-03-01,J
10000,11,2018-10-01,N
10001,14,2021-03-01,O
10002,14,2022-12-01,B
10003,14,2022-05-01,J
10004,14,2021-05-01,N
10005,14,2018-12-01,B
10006,14,2019-02-01,F
10007,11,2022-05-01,I
10008,14,2020-02-01,F
10009,14,2019-09-01,I
10010,14,2020-05-01,N
10011,14,2020-06-01,O
10012,14,2022-05-01,N
10013,14,2021-03-01,F
10014,14,2019-10-01,C
10015,14,2019-10-01,I
10016,14,2022-08-01,K
10017,14,2019-10-01,J
10018,14,2020-07-01,E
10019,14,2017-12-01,I
10020,14,2020-12-01,K
10021,14,2021-02-01,F
10022,14,2021-01-01,J
10023,14,2020-02-01,I
10024,11,2021-10-01,M
10025,14,2022-05-01,L
10026,14,2018-11-01,L
10027,14,2021-06-01,D
10028,14,2019-10-01,M
10029,14,2022-02-01,K
10030,14,2020-12-01,G
10031,14,2021-11-01,L
10032,14,2020-07-01,K
10033,14,2018-10-01,O
10034,14,2021-09-01,I
10035,14,2021-08-01,O
10036,14,2022-08-01,K
10037,14,2019-11-01,L
10038,14,2021-02-01,F
10039,14,2022-08-01,I
10040,14,2022-08-01,H
10041,14,2021-08-01,I
10042,14,2020-04-01,D
10043,14,2022-08-01,N
10044,14,2020-03-01,O
10045,14,2021-08-01,E
10046,14,2022-09-01,E
10047,14,2022-10-01,I
10048,14,2020-12-01,E
10049,14,2019-12-01,J
10050,14,2022-04-01,F
10051,14,2021-11-01,O
10052,14,2020-08-01,O
10053,14,2021-08-01,K
10054,14,2021-09-01,I
10055,14,2020-09-01,J
10056,14,2018-10-01,K
10057,14,2021-02-01,J
10058,14,2021-10-01,J
10059,14,2018-02-01,H
10060,14,2019-08-01,M
10061,11,2022-08-01,K
10062,14,2019-06-01,M
10063,11,2020-09-01,B
10064,14,2020-09-01,F
10065,14,2019-03-01,E
10066,14,2020-12-01,I
10067,14,2021-02-01,M
10068,14,2021-06-01,G
10069,14,2019-09-01,G
10070,14,2019-12-01,K
10071,14,2022-05-01,F
10072,14,2021-02-01,J
10073,14,2018-11-01,O
10074,14,2022-04-01,E
10075,14,2020-12-01,E
10076,14,2019-05-01,K
10077,14,2021-04-01,F
10078,14,2020-06-01,E
10079,14,2020-03-01,M
10080,14,2021-02-01,I
10081,14,2020-11-01,N
10082,14,2021-06-01,K
10083,14,2021-08-01,K
10084,14,2022-09-01,I
10085,14,2020-08-01,E
10086,14,2020-10-01,F
10087,14,2019-01-01,E
10088,11,2021-01-01,B
10089,11,2020-03-01,M
10090,11,2020-05-01,F
10091,14,2018-11-01,O
10092,14,2022-10-01,F
10093,11,2021-04-01,K
10094,14,2021-08-01,L
10095,14,2018-01-01,O
10096,14,2018-01-01,F
10097,14,2022-10-01,N
10098,14,2022-05-01,B
10099,14,2022-01-01,M
10100,14,2020-11-01,F
10101,14,2021-07-01,F
10102,14,2019-12-01,M
10103,11,2021-05-01,I
10104,14,2021-07-01,O
10105,14,2021-10-01,O
10106,14,2022-01-01,I
10107,14,2020-11-01,B
10108,14,2021-08-01,K
10109,14,2018-04-01,I
10110,14,2022-04-01,E
10111,14,2020-11-01,M
10112,14,2020-07-01,K
10113,14,2021-08-01,M
10114,14,2019-07-01,I
10115,14,2019-01-01,B
10116,14,2021-09-01,K
10117,14,2020-05-01,E
10118,14,2020-06-01,H
10119,14,2021-08-01,J
10120,14,2021-12-01,E
10121,14,2020-11-01,M
10122,14,2021-08-01,J
10123,14,2018-03-01,M
10124,14,2022-04-01,M
10125,11,2019-10-01,I
10126,14,2021-12-01,J
10127,11,2020-08-01,K
10128,14,2022-05-01,K
10129,14,2020-11-01,O
10130,11,2022-07-01,I
10131,14,2019-07-01,E
10132,14,2022-08-01,E
10133,14,2020-07-01,O
10134,14,2022-02-01,J
10135,14,2019-09-01,E
10136,11,2021-10-01,B
10137,14,2021-10-01,N
10138,14,2021-08-01,K
10139,14,2021-08-01,B
10140,11,2020-10-01,J
10141,14,2021-12-01,I
10142,14,2021-09-01,B
10143,14,2020-09-01,B
10144,14,2020-04-01,I
10145,14,2017-09-01,F
10146,14,2021-06-01,O
10147,14,2020-04-01,F
10148,14,2022-01-01,K
10149,14,2021-08-01,I
10150,14,2019-04-01,B
10151,14,2019-09-01,E
10152,14,2020-04-01,K
10153,14,2020-03-01,K
10154,14,2019-04-01,O
10155,14,2020-08-01,N
10156,14,2021-07-01,M
10157,14,2021-01-01,F
10158,14,2022-04-01,O
10159,14,2020-12-01,E
10160,14,2021-06-01,I
10161,14,2020-08-01,F
10162,14,2020-07-01,D
10163,14,2020-08-01,I
10164,14,2019-06-01,E
10165,11,2021-11-01,I
10166,14,2021-08-01,J
10167,14,2021-07-01,I
10168,14,2022-01-01,J
10169,14,2022-08-01,E
10170,14,2022-02-01,N
10171,14,2021-03-01,B
10172,14,2021-07-01,B
10173,14,2021-01-01,J
10174,14,2022-03-01,J
10175,14,2021-07-01,F
10176,14,2019-09-01,E
10177,14,2021-06-01,I
10178,14,2019-04-01,K
10179,14,2020-07-01,I
10180,14,2019-12-01,N
10181,11,2021-03-01,B
10182,14,2021-01-01,F
10183,14,2022-01-01,M
10184,14,2021-08-01,M
10185,14,2019-05-01,B
10186,14,2021-10-01,F
10187,14,2019-11-01,F
10188,14,2022-09-01,B
10189,14,2021-08-01,K
10190,14,2021-04-01,M
10191,14,2019-07-01,I
10192,14,2022-05-01,O
10193,14,2020-04-01,O
10194,14,2021-07-01,E
10195,14,2021-02-01,K
10196,14,2020-07-01,B
10197,14,2021-04-01,F
10198,14,2018-01-01,N
10199,14,2019-07-01,E
10200,14,2021-05-01,I
10201,14,2019-04-01,K
10202,14,2020-06-01,K
10203,14,2019-06-01,O
10204,14,2020-01-01,O
10205,14,2021-07-01,I
10206,14,2022-06-01,N
10207,14,2019-05-01,O
10208,14,2020-07-01,O
10209,14,2020-10-01,O
10210,14,2020-06-01,I
10211,14,2021-07-01,J
10212,14,2020-11-01,N
10213,11,2020-01-01,D
10214,14,2021-11-01,K
10215,14,2021-07-01,D
10216,14,2019-12-01,N
10217,14,2018-11-01,N
10218,14,2022-11-01,I
10219,14,2020-09-01,E
10220,14,2020-12-01,E
10221,14,2021-05-01,O
10222,14,2021-01-01,O
10223,14,2019-05-01,I
10224,14,2019-10-01,H
10225,14,2022-09-01,D
10226,14,2019-05-01,F
10227,14,2021-04-01,K
10228,14,2019-05-01,K
10229,14,2022-07-01,D
10230,14,2018-03-01,F
10231,14,2021-09-01,K
10232,14,2017-11-01,N
10233,14,2019-10-01,N
10234,14,2020-04-01,O
10235,14,2021-01-01,I
10236,14,2019-08-01,I
10237,14,2019-04-01,B
10238,11,2022-02-01,I
10239,14,2018-11-01,O
10240,14,2021-05-01,J
10241,14,2021-02-01,M
10242,14,2021-08-01,I
10243,14,2021-02-01,F
10244,14,2022-09-01,K
10245,14,2021-06-01,F
10246,14,2019-07-01,K
10247,14,2019-06-01,B
10248,14,2018-04-01,F
10249,14,2019-12-01,I
10250,14,2020-12-01,O
10251,14,2022-10-01,E
10252,14,2021-05-01,I
10253,11,2021-07-01,O
10254,14,2021-06-01,K
10255,14,2021-05-01,O
10256,14,2020-06-01,K
10257,14,2020-11-01,I
10258,14,2021-03-01,N
10259,14,2019-12-01,N
10260,14,2021-04-01,I
10261,14,2021-07-01,B
10262,11,2022-07-01,K
10263,14,2021-07-01,E
10264,14,2017-10-01,B
10265,14,2019-02-01,E
10266,14,2022-09-01,I
10267,14,2020-01-01,I
10268,14,2018-03-01,H
10269,14,2021-08-01,K
10270,14,2021-02-01,K
10271,14,2020-02-01,J
10272,11,2022-08-01,N
10273,14,2021-05-01,D
10274,14,2018-11-01,M
10275,14,2021-03-01,B
10276,14,2021-07-01,B
10277,14,2021-06-01,B
10278,14,2022-03-01,E
10279,14,2017-12-01,B
10280,14,2021-09-01,H
10281,14,2021-05-01,I
10282,14,2019-05-01,O
10283,14,2021-05-01,K
10284,14,2017-10-01,I
10285,14,2020-08-01,D
10286,14,2021-04-01,O
10287,14,2021-06-01,D
10288,14,2021-09-01,F
10289,14,2021-10-01,I
10290,14,2020-06-01,I
10291,14,2022-05-01,M
10292,14,2020-07-01,I
10293,14,2018-08-01,O
10294,11,2022-05-01,I
10295,14,2019-08-01,NA
10296,14,2021-07-01,B
10297,14,2021-07-01,E
10298,14,2020-07-01,D
10299,14,2018-03-01,A
10300,14,2022-09-01,J
10301,14,2019-10-01,E
10302,14,2021-02-01,G
10303,14,2018-09-01,K
10304,14,2020-08-01,O
10305,14,2020-01-01,E
10306,14,2021-02-01,I
10307,11,2022-05-01,I
10308,14,2021-07-01,E
10309,11,2021-11-01,I
10310,14,2018-04-01,O
10311,14,2020-09-01,O
10312,14,2020-06-01,O
10313,11,2021-03-01,I
10314,14,2022-05-01,I
10315,11,2021-05-01,F
10316,14,2022-10-01,I
10317,14,2019-06-01,K
10318,11,2021-12-01,N
10319,14,2018-08-01,I
10320,14,2022-08-01,O
10321,14,2020-08-01,O
10322,14,2021-04-01,I
10323,14,2021-10-01,N
10324,14,2021-12-01,O
10325,14,2019-01-01,I
10326,14,2019-08-01,O
10327,14,2017-11-01,B
10328,14,2021-11-01,M
10329,14,2019-06-01,I
10330,11,2021-11-01,N
10331,14,2019-09-01,K
10332,14,2019-02-01,B
10333,14,2018-10-01,O
10334,14,2020-06-01,F
10335,14,2022-12-01,F
10336,14,2021-06-01,K
10337,14,2018-01-01,I
10338,14,2021-10-01,K
10339,14,2020-07-01,E
10340,14,2021-05-01,F
10341,14,2021-01-01,B
10342,14,2021-05-01,J
10343,11,2020-03-01,F
10344,14,2022-09-01,M
10345,14,2021-02-01,K
10346,11,2020-03-01,N
10347,11,2020-09-01,E
10348,14,2021-03-01,M
10349,14,2018-08-01,E
10350,14,2021-07-01,E
10351,11,2022-12-01,O
10352,14,2021-03-01,K
10353,14,2020-05-01,B
10354,14,2021-04-01,K
10355,11,2021-04-01,K
10356,11,2019-11-01,I
10357,14,2020-09-01,F
10358,14,2019-07-01,F
10359,11,2019-09-01,I
10360,14,2019-04-01,J
10361,14,2018-06-01,M
10362,14,2020-11-01,D
10363,14,2022-04-01,K
10364,14,2021-02-01,I
10365,14,2022-06-01,I
10366,11,2021-10-01,M
10367,14,2020-10-01,K
10368,14,2021-07-01,G
10369,14,2021-04-01,M
10370,14,2020-07-01,I
10371,14,2018-12-01,I
10372,14,2019-01-01,K
10373,14,2022-07-01,M
10374,14,2022-04-01,I
10375,14,2020-02-01,I
10376,14,2021-05-01,I
10377,14,2021-07-01,J
10378,14,2019-10-01,K
10379,14,2020-12-01,B
10380,14,2022-09-01,E
10381,14,2022-10-01,B
10382,14,2020-04-01,O
10383,14,2018-10-01,G
10384,14,2018-07-01,O
10385,14,2019-12-01,O
10386,14,2020-05-01,E
10387,14,2021-11-01,D
10388,14,2020-10-01,I
10389,14,2021-05-01,I
10390,14,2019-06-01,I
10391,14,2021-03-01,B
10392,14,2022-12-01,K
10393,14,2019-05-01,F
10394,14,2022-07-01,E
10395,14,2022-03-01,B
10396,14,2022-03-01,J
10397,14,2021-08-01,K
10398,14,2020-06-01,I
10399,14,2021-11-01,K
10400,14,2019-08-01,N
10401,14,2021-05-01,M
10402,14,2018-01-01,I
10403,14,2020-08-01,I
10404,14,2022-01-01,I
10405,11,2021-07-01,K
10406,14,2020-06-01,D
10407,14,2019-06-01,E
10408,14,2020-12-01,N
10409,14,2019-12-01,F
10410,14,2021-10-01,K
10411,14,2021-04-01,F
10412,14,2022-09-01,J
10413,14,2021-03-01,NA
10414,14,2021-09-01,O
10415,14,2019-09-01,B
10416,14,2021-12-01,F
10417,14,2021-09-01,M
10418,14,2022-08-01,J
10419,14,2022-04-01,B
10420,14,2020-08-01,F
10421,14,2019-06-01,F
10422,14,2022-02-01,E
10423,14,2020-08-01,N
10424,14,2017-12-01,I
10425,14,2021-05-01,I
10426,14,2021-08-01,I
10427,14,2021-02-01,K
10428,14,2022-05-01,E
10429,11,2021-12-01,M
10430,14,2019-08-01,I
10431,11,2022-10-01,B
10432,14,2020-02-01,L
10433,11,2022-10-01,E
10434,14,2019-09-01,H
10435,14,2020-05-01,M
10436,14,2020-06-01,F
10437,14,2018-03-01,N
10438,14,2020-11-01,I
10439,14,2021-06-01,F
10440,14,2021-11-01,K
10441,14,2021-10-01,K
10442,14,2020-06-01,K
10443,14,2021-11-01,D
10444,14,2019-11-01,I
10445,14,2020-06-01,N
10446,14,2021-08-01,N
10447,14,2019-09-01,M
10448,14,2019-12-01,E
10449,14,2022-02-01,B
10450,14,2021-09-01,O
10451,14,2021-10-01,J
10452,14,2020-05-01,B
10453,14,2022-06-01,J
10454,14,2020-03-01,B
10455,14,2018-03-01,I
10456,14,2021-08-01,A
10457,14,2022-09-01,G
10458,14,2021-06-01,F
10459,14,2018-05-01,N
10460,11,2020-07-01,N
10461,14,2019-11-01,F
10462,14,2020-12-01,E
10463,14,2020-12-01,G
10464,14,2020-03-01,N
10465,14,2021-08-01,K
10466,11,2019-08-01,I
10467,14,2020-03-01,F
10468,14,2021-06-01,I
10469,14,2021-04-01,M
10470,14,2021-03-01,K
10471,14,2020-03-01,N
10472,14,2022-09-01,I
10473,14,2021-03-01,E
10474,14,2019-06-01,K
10475,14,2022-01-01,B
10476,14,2019-10-01,B
10477,14,2018-11-01,D
10478,14,2022-04-01,D
10479,14,2022-09-01,E
10480,14,2020-03-01,I
10481,14,2019-03-01,I
10482,14,2019-02-01,O
10483,14,2019-02-01,F
10484,14,2022-06-01,J
10485,14,2020-10-01,K
10486,14,2022-09-01,B
10487,11,2021-08-01,I
10488,14,2019-07-01,J
10489,14,2018-06-01,I
10490,14,2020-07-01,F
10491,14,2022-09-01,F
10492,14,2022-03-01,K
10493,14,2021-07-01,K
10494,14,2020-11-01,F
10495,14,2021-11-01,H
10496,11,2021-04-01,E
10497,14,2020-04-01,N
10498,14,2022-11-01,A
10499,14,2020-12-01,K
10500,14,2019-07-01,E
10501,14,2022-11-01,F
10502,14,2020-07-01,M
10503,11,2020-11-01,I
10504,14,2021-10-01,O
10505,11,2021-07-01,I
10506,14,2019-10-01,M
10507,14,2022-10-01,O
10508,14,2022-05-01,B
10509,14,2021-12-01,I
10510,14,2022-07-01,I
10511,14,2021-10-01,M
10512,14,2021-10-01,B
10513,14,2021-10-01,B
10514,14,2021-01-01,F
10515,14,2021-01-01,K
10516,14,2020-12-01,B
10517,14,2022-09-01,O
10518,14,2021-12-01,N
10519,14,2021-04-01,F
10520,14,2022-08-01,N
10521,14,2022-02-01,E
10522,14,2022-06-01,A
10523,14,2021-12-01,K
10524,11,2019-03-01,M
10525,14,2021-11-01,N
10526,14,2019-12-01,K
10527,14,2021-11-01,I
10528,14,2019-01-01,I
10529,14,2021-06-01,B
10530,14,2021-09-01,J
10531,14,2022-11-01,M
10532,14,2021-11-01,J
10533,14,2018-07-01,N
10534,14,2022-05-01,I
10535,14,2021-09-01,E
10536,14,2022-04-01,B
10537,14,2022-06-01,K
10538,14,2021-02-01,B
10539,14,2019-07-01,E
10540,14,2019-10-01,I
10541,14,2021-03-01,K
10542,14,2021-07-01,B
10543,14,2022-08-01,I
10544,14,2021-07-01,L
10545,14,2021-12-01,M
10546,14,2018-06-01,I
10547,14,2021-08-01,I
10548,14,2021-01-01,O
10549,14,2021-03-01,E
10550,14,2022-01-01,K
10551,14,2021-10-01,K
10552,14,2022-12-01,O
10553,14,2021-08-01,M
10554,14,2021-01-01,F
10555,14,2018-10-01,K
10556,14,2020-12-01,N
10557,14,2018-08-01,B
10558,11,2022-12-01,K
10559,14,2020-10-01,F
10560,14,2021-05-01,K
10561,14,2018-07-01,F
10562,14,2020-07-01,M
10563,14,2019-12-01,J
10564,14,2020-04-01,J
10565,14,2018-03-01,G
10566,14,2018-06-01,K
10567,14,2020-08-01,K
10568,11,2021-04-01,I
10569,14,2021-09-01,F
10570,14,2020-04-01,I
10571,14,2018-06-01,I
10572,14,2021-09-01,J
10573,14,2021-02-01,I
10574,11,2021-10-01,K
10575,14,2019-07-01,B
10576,14,2020-01-01,B
10577,14,2021-10-01,K
10578,14,2022-08-01,J
10579,14,2021-01-01,F
10580,14,2020-12-01,K
10581,14,2022-07-01,I
10582,14,2022-03-01,J
10583,14,2021-03-01,F
10584,14,2020-11-01,M
10585,14,2022-09-01,O
10586,14,2018-02-01,F
10587,14,2021-03-01,I
10588,11,2021-08-01,B
10589,14,2019-06-01,B
10590,11,2021-05-01,M
10591,14,2019-05-01,I
10592,14,2020-11-01,F
10593,14,2021-06-01,B
10594,11,2021-06-01,B
10595,14,2021-05-01,M
10596,14,2018-07-01,K
10597,14,2022-08-01,E
10598,14,2021-02-01,H
10599,14,2020-05-01,I
10600,11,2021-08-01,K
10601,11,2021-07-01,O
10602,14,2021-03-01,O
10603,14,2019-02-01,I
10604,14,2018-03-01,O
10605,14,2021-07-01,B
10606,14,2018-04-01,E
10607,14,2022-09-01,D
10608,14,2021-03-01,J
10609,14,2022-08-01,K
10610,14,2019-07-01,E
10611,14,2021-02-01,M
10612,14,2019-09-01,F
10613,14,2022-07-01,B
10614,14,2021-12-01,K
10615,14,2022-07-01,I
10616,14,2020-11-01,N
10617,14,2021-10-01,D
10618,14,2022-04-01,K
10619,14,2019-08-01,O
10620,14,2019-06-01,F
10621,11,2020-07-01,M
10622,11,2020-08-01,I
10623,14,2021-08-01,J
10624,14,2019-12-01,A
10625,14,2021-09-01,K
10626,14,2019-10-01,D
10627,14,2020-11-01,I
10628,14,2020-09-01,M
10629,14,2019-10-01,E
10630,11,2022-04-01,F
10631,14,2020-10-01,I
10632,14,2021-07-01,I
10633,14,2021-03-01,I
10634,14,2018-06-01,B
10635,14,2019-01-01,N
10636,14,2021-10-01,O
10637,14,2022-07-01,M
10638,14,2021-01-01,K
10639,14,2022-08-01,E
10640,14,2021-05-01,K
10641,14,2021-08-01,L
10642,14,2020-11-01,I
10643,14,2018-06-01,F
10644,14,2021-03-01,M
10645,14,2022-05-01,K
10646,14,2021-08-01,N
10647,14,2020-05-01,M
10648,14,2021-10-01,F
10649,14,2021-12-01,K
10650,14,2020-03-01,E
10651,11,2021-03-01,I
10652,11,2021-08-01,I
10653,14,2019-02-01,G
10654,14,2022-04-01,K
10655,14,2020-10-01,I
10656,14,2021-07-01,J
10657,14,2018-10-01,E
10658,14,2021-02-01,K
10659,14,2021-03-01,F
10660,14,2020-06-01,NA
10661,14,2019-03-01,I
10662,14,2020-06-01,K
10663,14,2021-12-01,N
10664,14,2019-05-01,O
10665,14,2021-06-01,I
10666,14,2018-04-01,F
10667,14,2022-08-01,G
10668,14,2022-04-01,I
10669,14,2020-10-01,B
10670,14,2022-11-01,I
10671,14,2021-06-01,B
10672,14,2019-07-01,K
10673,14,2021-01-01,B
10674,14,2018-11-01,F
10675,14,2020-10-01,M
10676,14,2019-03-01,D
10677,14,2021-05-01,J
10678,14,2022-06-01,J
10679,14,2021-09-01,J
10680,14,2021-08-01,O
10681,14,2020-02-01,F
10682,14,2021-07-01,B
10683,14,2021-05-01,M
10684,14,2021-03-01,F
10685,14,2019-06-01,F
10686,11,2021-02-01,B
10687,14,2021-04-01,N
10688,14,2022-12-01,K
10689,14,2021-02-01,I
10690,11,2020-07-01,M
10691,14,2021-11-01,K
10692,14,2020-12-01,I
10693,11,2022-08-01,E
10694,14,2020-02-01,I
10695,14,2021-08-01,O
10696,14,2020-03-01,B
10697,11,2022-01-01,I
10698,14,2022-01-01,I
10699,14,2018-07-01,N
10700,14,2019-04-01,F
10701,14,2021-08-01,I
10702,14,2021-08-01,J
10703,14,2022-03-01,N
10704,14,2018-09-01,K
10705,14,2021-08-01,D
10706,14,2021-03-01,F
10707,14,2021-08-01,I
10708,14,2018-12-01,F
10709,14,2019-06-01,F
10710,14,2021-10-01,I
10711,14,2019-08-01,B
10712,14,2022-12-01,F
10713,14,2020-04-01,E
10714,14,2021-05-01,K
10715,14,2021-10-01,D
10716,11,2019-12-01,H
10717,14,2021-04-01,E
10718,14,2018-08-01,E
10719,14,2021-08-01,K
10720,14,2018-06-01,N
10721,14,2019-08-01,E
10722,14,2021-08-01,E
10723,14,2019-12-01,M
10724,11,2021-04-01,L
10725,14,2018-11-01,N
10726,14,2021-10-01,L
10727,14,2021-10-01,D
10728,11,2021-05-01,F
10729,11,2021-02-01,I
10730,14,2020-03-01,K
10731,14,2021-01-01,F
10732,14,2019-02-01,N
10733,14,2021-02-01,K
10734,14,2020-03-01,B
10735,14,2021-07-01,M
10736,14,2020-03-01,F
10737,14,2019-08-01,H
10738,14,2022-05-01,N
10739,14,2019-07-01,B
10740,14,2021-05-01,F
10741,14,2019-07-01,J
10742,14,2019-06-01,I
10743,14,2022-09-01,N
10744,11,2021-12-01,N
10745,14,2022-04-01,K
10746,11,2021-12-01,I
10747,14,2021-04-01,K
10748,14,2019-10-01,I
10749,14,2020-07-01,O
10750,14,2021-07-01,B
10751,11,2022-04-01,N
10752,14,2019-09-01,E
10753,11,2021-02-01,O
10754,14,2021-05-01,O
10755,14,2022-04-01,I
10756,14,2021-11-01,I
10757,14,2021-11-01,K
10758,14,2020-07-01,G
10759,11,2022-03-01,I
10760,14,2021-04-01,I
10761,14,2021-02-01,K
10762,14,2021-05-01,D
10763,14,2020-10-01,O
10764,14,2021-05-01,B
10765,14,2021-09-01,I
10766,14,2019-04-01,B
10767,14,2018-07-01,B
10768,14,2022-08-01,I
10769,14,2020-10-01,J
10770,14,2019-01-01,N
10771,14,2019-05-01,L
10772,14,2019-09-01,N
10773,14,2020-07-01,K
10774,14,2022-10-01,M
10775,14,2020-01-01,B
10776,14,2020-03-01,I
10777,14,2021-10-01,E
10778,14,2019-04-01,I
10779,11,2021-11-01,B
10780,14,2020-10-01,I
10781,14,2019-04-01,I
10782,14,2019-10-01,M
10783,14,2022-06-01,I
10784,14,2020-07-01,K
10785,14,2021-05-01,E
10786,14,2021-10-01,A
10787,14,2019-01-01,I
10788,14,2022-02-01,B
10789,14,2022-09-01,K
10790,14,2021-11-01,I
10791,14,2021-08-01,N
10792,14,2021-11-01,I
10793,14,2020-01-01,I
10794,14,2020-01-01,D
10795,14,2021-12-01,I
10796,11,2020-10-01,N
10797,14,2021-03-01,K
10798,14,2020-11-01,I
10799,14,2021-06-01,G
10800,14,2020-08-01,K
10801,14,2020-10-01,M
10802,14,2018-09-01,F
10803,14,2019-09-01,N
10804,11,2021-03-01,O
10805,14,2021-11-01,H
10806,14,2022-08-01,I
10807,14,2021-01-01,K
10808,14,2021-04-01,F
10809,14,2022-10-01,I
10810,14,2020-08-01,I
10811,14,2020-10-01,E
10812,14,2021-10-01,K
10813,14,2019-10-01,E
10814,11,2021-11-01,B
10815,14,2022-06-01,K
10816,14,2020-06-01,K
10817,11,2021-03-01,K
10818,14,2020-11-01,I
10819,14,2019-03-01,B
10820,14,2018-04-01,F
10821,14,2019-06-01,I
10822,14,2018-05-01,M
10823,14,2019-06-01,J
10824,14,2019-08-01,J
10825,14,2022-06-01,E
10826,14,2018-09-01,F
10827,14,2019-09-01,I
10828,14,2022-02-01,E
10829,14,2022-09-01,N
10830,14,2020-09-01,M
10831,14,2020-02-01,K
10832,14,2018-07-01,I
10833,14,2021-11-01,D
10834,14,2021-07-01,D
10835,14,2022-02-01,F
10836,14,2019-09-01,K
10837,14,2019-12-01,E
10838,14,2022-05-01,J
10839,14,2022-10-01,D
10840,11,2022-05-01,G
10841,11,2020-12-01,O
10842,14,2019-01-01,F
10843,14,2019-10-01,F
10844,14,2020-10-01,F
10845,14,2018-07-01,I
10846,14,2022-06-01,B
10847,14,2021-05-01,I
10848,14,2019-09-01,L
10849,14,2020-06-01,J
10850,14,2019-07-01,N
10851,14,2019-04-01,I
10852,14,2018-05-01,K
10853,14,2021-01-01,K
10854,14,2022-03-01,O
10855,14,2021-06-01,B
10856,14,2020-12-01,K
10857,14,2021-02-01,N
10858,14,2022-01-01,B
10859,14,2022-05-01,E
10860,14,2022-04-01,B
10861,14,2021-08-01,N
10862,14,2020-10-01,O
10863,14,2021-03-01,N
10864,14,2021-01-01,B
